Year,Exporter,Importer,Weight,Exporter_region,Import_region
2002,Cuba,Norway,1.4169487,Latin America and the Caribbean,Europe
2002,United States,Egypt,1.416,Northern America,Northern Africa and Western Asia
2002,Malta,Libya,1.415,Europe,Northern Africa and Western Asia
2002,Indonesia,Tonga,1.414,Eastern and South-Eastern Asia (excl. China),Oceania (excl. Australia and New Zealand)
2002,Colombia,Netherlands Antilles,1.412,Latin America and the Caribbean,
2002,United States,Costa Rica,1.4115386,Northern America,Latin America and the Caribbean
2002,"Korea, Republic",Philippines,1.404,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,Turkey,France,1.4,Northern Africa and Western Asia,Europe
2002,Vietnam,Germany,1.4,Eastern and South-Eastern Asia (excl. China),Europe
2002,Singapore,Kazakhstan,1.4,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2002,France,Egypt,1.4,Europe,Northern Africa and Western Asia
2002,Germany,Japan,1.4,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Germany,Bunkers,1.4,Europe,
2002,France,Wallis and Futuna Islands,1.4,Europe,Oceania (excl. Australia and New Zealand)
2002,Austria,Japan,1.4,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Dominican Republic,Finland,1.398,Latin America and the Caribbean,Europe
2002,Colombia,Slovenia,1.398,Latin America and the Caribbean,Europe
2002,France,Italy,1.3972769,Europe,Europe
2002,Israel,Thailand,1.394,Northern Africa and Western Asia,Eastern and South-Eastern Asia (excl. China)
2002,Thailand,"China, Hong Kong SAR",1.392,Eastern and South-Eastern Asia (excl. China),China
2002,Jordan,Oman,1.391,Northern Africa and Western Asia,Northern Africa and Western Asia
2002,Costa Rica,New Zealand,1.39,Latin America and the Caribbean,Australia and New Zealand
2002,Honduras,New Zealand,1.39,Latin America and the Caribbean,Australia and New Zealand
2002,Mexico,Chile,1.3897164,Latin America and the Caribbean,Latin America and the Caribbean
2002,United States,Turks and Caicos Islands,1.387,Northern America,Latin America and the Caribbean
2002,Netherlands,Lithuania,1.3856299,Europe,Europe
2002,Switzerland,United Arab Emirates,1.385,Europe,Northern Africa and Western Asia
2002,Greece,Bunkers,1.382,Europe,
2002,Lebanon,Cote d'Ivoire,1.378,Northern Africa and Western Asia,Sub-Saharan Africa
2002,United Kingdom,Qatar,1.375,Europe,Northern Africa and Western Asia
2002,Tanzania,Lithuania,1.373,Sub-Saharan Africa,Europe
2002,Turkey,Ukraine,1.3693831,Northern Africa and Western Asia,Europe
2002,Netherlands,Georgia,1.3607098,Europe,Northern Africa and Western Asia
2002,France,Latvia,1.36,Europe,Europe
2002,Lebanon,Belgium,1.359,Northern Africa and Western Asia,Europe
2002,Italy,Malaysia,1.357,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Cuba,Canada,1.3558407,Latin America and the Caribbean,Northern America
2002,Philippines,New Zealand,1.354,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2002,Switzerland,Singapore,1.3523928,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Belgium,Hungary,1.35,Europe,Europe
2002,Philippines,Canada,1.35,Eastern and South-Eastern Asia (excl. China),Northern America
2002,Japan,Thailand,1.3494714,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,Tanzania,Seychelles,1.347,Sub-Saharan Africa,Sub-Saharan Africa
2002,Singapore,Vietnam,1.346,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,Greece,Belgium,1.344,Europe,Europe
2002,China,Philippines,1.344,China,Eastern and South-Eastern Asia (excl. China)
2002,Colombia,Iceland,1.342,Latin America and the Caribbean,Europe
2002,Australia,Bahrain,1.339,Australia and New Zealand,Northern Africa and Western Asia
2002,Zimbabwe,Zambia,1.3337928,Sub-Saharan Africa,Sub-Saharan Africa
2002,Russian Federation,Estonia,1.3330001,Europe,Europe
2002,Singapore,Brunei Darussalam,1.3271054,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,Turkey,"Areas, nes",1.325,Northern Africa and Western Asia,
2002,Spain,China,1.3203906,Europe,China
2002,Vanuatu,Japan,1.313,Oceania (excl. Australia and New Zealand),Eastern and South-Eastern Asia (excl. China)
2002,Saudi Arabia,United Kingdom,1.313,Northern Africa and Western Asia,Europe
2002,Syria,Qatar,1.312,Northern Africa and Western Asia,Northern Africa and Western Asia
2002,Israel,Thailand,1.308,Northern Africa and Western Asia,Eastern and South-Eastern Asia (excl. China)
2002,Costa Rica,Peru,1.3071324,Latin America and the Caribbean,Latin America and the Caribbean
2002,Australia,New Caledonia,1.3069546,Australia and New Zealand,Oceania (excl. Australia and New Zealand)
2002,Italy,Maldives,1.3030974,Europe,Central and Southern Asia
2002,Brazil,Georgia,1.3030568,Latin America and the Caribbean,Northern Africa and Western Asia
2002,Trinidad and Tobago,Aruba,1.303,Latin America and the Caribbean,Latin America and the Caribbean
2002,Dominican Republic,Germany,1.3027284,Latin America and the Caribbean,Europe
2002,United Kingdom,France,1.3018293,Europe,Europe
2002,Thailand,India,1.3,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2002,Japan,Germany,1.3,Eastern and South-Eastern Asia (excl. China),Europe
2002,New Caledonia,Wallis and Futuna Islands,1.3,Oceania (excl. Australia and New Zealand),Oceania (excl. Australia and New Zealand)
2002,France,Wallis and Futuna Islands,1.3,Europe,Oceania (excl. Australia and New Zealand)
2002,Brazil,"Other Asia, nes",1.3,Latin America and the Caribbean,
2002,Dominican Republic,France,1.3,Latin America and the Caribbean,Europe
2002,Costa Rica,Honduras,1.2980001,Latin America and the Caribbean,Latin America and the Caribbean
